ID,Duplicates,CatOrTranslateDate,PrimarySeller,SecondarySeller,InstitutionOrCollection,Buyer,CatalogueID,LotOrCat,Price,Currency,Sold,Source,CurrentLocation,Author,AuthorVariant,Title,Language,Material,Place,LiturgicalUse,Date,Circa,Artist,Scribe,Folios,Columns,Lines,Height,Width,Binding,Provenance,Comments
10908,"12,591,090,877,619",19880000,Maggs,,,,European bulletin no. 14.,3,2300,,,,,,,Register Brevium (The Register of Writs),Latin,V,"England, London",,1470,C,,,362,1,33,228,165,,Abbey St Martin-Reading|Willes|Coates|Maggs|Enluminures,"18th Cent English red morocco Gilt, Spine in Compartments Gilt, Gilt Title"
10909,"46,721,090,930,823",19880000,Maggs,,,,European bulletin no. 14.,4,1000,,,,,"Antoninus, Saint, Archbishop of Florence","Antoninus, Saint, Archbishop of Florence",Summula Confessionis,Latin,P,"Italy, St. Onofrio?",,1478,,,Antonius De Capitalibus,140,2,35,215,145,,Monastery Saint Honaferi(Fondi),
10910,"83,711,821,091,012,100,000,000",19880000,Maggs,,,,European bulletin no. 14.,2,450,,,,,"Antoninus, Saint, Archbishop of Florence|Mateusz z Krakowa, Cardinal|","Antoninus, Saint, Archbishop of Florence|Matthew of Cracow|Bernardus,Claravallensis, Saint,Bonaventure","Confessional,Salute Animi|Assumpione|Itinerarium Mentis",Latin,V,Italy,,1450,C,,,223,1,35,117,90,,Brooklyn Public Library,18th C vellum binding
10911,"9,119,788,102,791,060,000,000,000,000,000,000,000,000,000,000,000,000,000",19900000,Maggs,,,,"European bulletin no. 15: 16 Illuminated and text manuscripts, illuminated miniatures and single leaves from the 12th to the 17th century",1,13750,GBP,,,,,,"Psalter,Liturgical & Breviary-Antiphoner",Latin,V,"France, Angers or Paris?",,1250,C2H,,,350,1,20,180,123,"Early 19thc green binding, gilt","Abbey St-Thierry|Library Monteil Et Royez|Phillipps, Thomas, Sir",End leaves from 15c legal manuscript; Phillipps1312
10912,,19900000,Maggs,,,,"European bulletin no. 15: 16 Illuminated and text manuscripts, illuminated miniatures and single leaves from the 12th to the 17th century",2,,,,,,,,Bible,Latin,V,"England, northern?",,1250,C,,,244,2,55,241,160,,Church Kyrkby Malsart|Chomley|Hirst,18thc binding
10913,"112,310,913",19900000,Maggs,,,,"European bulletin no. 15: 16 Illuminated and text manuscripts, illuminated miniatures and single leaves from the 12th to the 17th century",8,,,,,"Lawrence J. Schoenberg Coll., LJS 18",Andrea da Barberino,Andrea da Barberino,Romance of Meschino Da Durazzo,Italian,P,"Italy, northwestern",,1472,,,,214,1,32,236,162,,"Philippe|Schoenberg, Lawrence J.|University of Pennsylvania",Contemporary wooden binding
10914,"1,129,823,410,914,130,000,000,000,000",19900000,Maggs,,,,"European bulletin no. 15: 16 Illuminated and text manuscripts, illuminated miniatures and single leaves from the 12th to the 17th century",5,,,,,,,"Chrysostom, John, Saint, St. Martin of Brega (Seneca)",De Eo Quod Nemo Leditur|Formula Honestae Vitae,Latin,V,France,,1425,c1h+,,,101,1,17,126,90,,Ritman|Smithe|Breary|Kirshaw|Hopper|Pratley,
10915,"9,371,091,512,944,140,000,000,000,000",19900000,Maggs,,,,"European bulletin no. 15: 16 Illuminated and text manuscripts, illuminated miniatures and single leaves from the 12th to the 17th century",6,,,,,,"Bernard of Clairvaux, Saint","Bernardus, Claravallensis, Saint",Homiliae & Epistolae,Latin,V,"Italy, northeastern?",,1480,C2H,,,30,1,27,205,127,,"Zeno|Libri, Guillaume|Bragge|Cave|Ritman",
10916,"623,113,210,916",19900000,Maggs,,,,"European bulletin no. 15: 16 Illuminated and text manuscripts, illuminated miniatures and single leaves from the 12th to the 17th century",7,,,,,,"Pseudo-Augustine, Saint, Bishop of Hippo",Pseudo-Augustine,Sermones Ad Fratres in Eremo Commorantes,Latin,P,"Italy, northern",,1475,C2H,,,100,1,25,215,144,,Maggs,Briquet11888;Binding Middleton
10917,"1,058,109,171,431,790,000,000,000",19900000,Maggs,,,,"European bulletin no. 15: 16 Illuminated and text manuscripts, illuminated miniatures and single leaves from the 12th to the 17th century",4,,,,,Schoyen Collection MS 699,"Cicero, Marcus Tullius","Cicero, Marcus Tullius","Pro Caecina, de Lege Agraria|Pro Rabirio Postumo|Perduellionis|Pro Roscio Comoedo",Latin,V,"Italy, Lombardy?",,1450,C,,,86,1,31,276,203,,De Pusterla|Hertzberger,
10918,"103,110,918",19900000,Maggs,,,,"European bulletin no. 15: 16 Illuminated and text manuscripts, illuminated miniatures and single leaves from the 12th to the 17th century",1,,,,,,,,Antiphoner (Fragment),Latin,V,"France, northern",Benedictine?,1280,CLATE,,,55,,11,256,180,,Millar|Cron|Thomas|O'donnell,Bound in Gradual Leaf
10919,"1,091,929,657",19900000,Maggs,,,,"European bulletin no. 15: 16 Illuminated and text manuscripts, illuminated miniatures and single leaves from the 12th to the 17th century",2,,,,,,,,Prayerbook (Fragment),Latin,V,"France, Paris",,1415,C,,,16,,,130,94,,Maggs,
10920,,19900000,Maggs,,,,"European bulletin no. 15: 16 Illuminated and text manuscripts, illuminated miniatures and single leaves from the 12th to the 17th century",3,,,,,,,,Commendatio Animarum,Latin,V,"Netherlands, southern",,1450,C,,,10,,,176,130,,Maggs,
10921,"52,710,921",19900000,Maggs,,,,"European bulletin no. 15: 16 Illuminated and text manuscripts, illuminated miniatures and single leaves from the 12th to the 17th century",9,,,,,,,,Account Book of the Hospital of Santa Maria..,Italian,P,Italy,,1458,+,,,32,,,283,217,,Hospital Santa Maria Nuova,Contemporary vellum Wrappers
10922,"870,109,001,092,214,000",19900000,Maggs,,,,"European bulletin no. 15: 16 Illuminated and text manuscripts, illuminated miniatures and single leaves from the 12th to the 17th century",4,,,,,,"Cyril, Saint, Patriarch of Alexandria",St. Cyril of Alexandria,Commentary on the Pentateuch,Latin,V,"Italy, Florence",,1460,C,,,124,1,25,164,120,,Hopton Hall|Gell|Ritman,Early 19thc red binding
10923,"624,109,231,092,816,000",19900000,Maggs,,,,"European bulletin no. 15: 16 Illuminated and text manuscripts, illuminated miniatures and single leaves from the 12th to the 17th century",5,,,,,,"Mateusz z Krakowa, Cardinal",Matthew of Cracow,Speculum Puritatis & Munditie,Latin,V,"Italy, Naples?",,1465,C,,,58,1,19,108,90,,Abbey Mons Angelorum-Schnals,Bound 15th C vellum Ms Leaf
10924,"84,210,924",19900000,Maggs,,,,"European bulletin no. 15: 16 Illuminated and text manuscripts, illuminated miniatures and single leaves from the 12th to the 17th century",7,,,,,,,,Psalter & Hymnal,Latin,V,"Italy, Lombardy",Dominican,1475,C,,,140,1,27,,,,Reitz,Green binding
10925,"1,092,510,929",19900000,Maggs,,,,"European bulletin no. 15: 16 Illuminated and text manuscripts, illuminated miniatures and single leaves from the 12th to the 17th century",8,,,,,,,,Life & Letters of St. Jerome,Italian,P,"Italy, Florence",,1480,C,,,120,,,223,158,,Maggs,
10926,"9,119,788,102,791,060,000,000,000,000,000,000,000,000,000,000,000,000,000",19920000,Maggs,,,,"B17: Illuminated manuscripts, miniatures and single leaves.",78,17250,,,,,,,"Psalter,Liturgical & Breviary-Antiphoner",Latin,V,"France, Angers or Paris?",,1275,C2H,,,350,1,20,180,123,"Early 19thc green binding, gilt","Abbey St-Thierry|Library Monteil Et Royez|Phillipps, Thomas, Sir",Endleaves from 15c legal manuscript; Phillipps1312
10927,,19930000,Maggs,,,,"Illuminated and text manuscripts, illuminated miniatures and single leaves from the 12th to the 19th century.",27,675,,,,,,Pseudo-Gerson,Sermo de Signis de Ruinis Ecclesiae,Latin,P,Germany,,1450,C,,,4,1,36,207,143,,Maggs,
10928,"624,109,231,092,816,000",19930000,Maggs,,,,"Illuminated and text manuscripts, illuminated miniatures and single leaves from the 12th to the 19th century.",28,7750,,,,,"Mateusz z Krakowa, Cardinal",Matthew of Cracow,Speculum Puritatis & Munditie,Latin,V,"Italy, Naples?",,1465,C,,,58,1,19,108,90,,Abbey Mons Angelorum-Schnals|Monastery All-Innsbruck,Bound 15th C vellum Ms Leaf
10929,"1,092,510,929",19930000,Maggs,,,,"Illuminated and text manuscripts, illuminated miniatures and single leaves from the 12th to the 19th century.",29,8250,,,,,,,Life & Letters of St. Jerome,Italian,P,"Italy, Florence",,1480,C,,,120,,,223,158,,Maggs,17thc Limp vellum
12385,,19230521,Anderson Galleries,,,,"No. 1750: Mr. Francis R. Mayer (New York), Mr. J.H. Whitehouse (London), And George Moore",58,,,,,,"Giles of Rome, Archbishop of Bourges","Aegidius Romanus (Giles, of Rome, Archbishop of Bourges) (Aegidius Columna)",De Regimine Principum(Gouvernment des Princes),French,V,France,,1450,CCENT,,,163,2,,,,,Matthews,
12386,,19231119,Anderson Galleries,"Boyle, Mrs. Phoebe A. D. (Brooklyn, NY)",,,No. 1772: Mrs. Phoebe A.D. Boyle,188,,,,,,"Augustine, Saint, Bishop of Hippo","Augustine, Saint, Bishop of Hippo",Epistolae Johannis,Latin,V,,,1150,CCENT,,,105,,21,,,,Boyle,
12387,"1,238,785,846",19231119,Anderson Galleries,"Boyle, Mrs. Phoebe A. D. (Brooklyn, NY)",,,No. 1772: Mrs. Phoebe A.D. Boyle,189,,,,,,,,Book of Hours,Latin,V,France,,1450,CCENT,,,210,,0,178,108,,Boyle,15thc red morocco binding
12388,,19231119,Anderson Galleries,"Boyle, Mrs. Phoebe A. D. (Brooklyn, NY)",,,No. 1772: Mrs. Phoebe A.D. Boyle,190,,,,,,,,Book of Prayers,French,V,France,,1450,CCENT,,,71,1,17,,,,Boyle,
12389,"1,238,923,879",19231119,Anderson Galleries,"Boyle, Mrs. Phoebe A. D. (Brooklyn, NY)",,,No. 1772: Mrs. Phoebe A.D. Boyle,191,,,,,,,,Book of Hours,Latin,V,France,,1440,C,,,95,1,18,,,,Boyle,
12390,"123,902,223,526,655,000,000,000,000,000",19231119,Anderson Galleries,"Boyle, Mrs. Phoebe A. D. (Brooklyn, NY)",,,No. 1772: Mrs. Phoebe A.D. Boyle,192,,,,,,,,Book of Hours,Latin|French,V,"France, Rouen",Rouen,1438,CCENT,,,144,1,15,212,148,,Boyle|Hoe|Borneman,De Ricci P2112;Binding-Riviere
12391,"1,239,185,849",19231119,Anderson Galleries,"Boyle, Mrs. Phoebe A. D. (Brooklyn, NY)",,,No. 1772: Mrs. Phoebe A.D. Boyle,193,,,,,,,,Book of Hours,Latin,V,France,,1450,CCENT,,,86,,0,,,,Boyle,Old Maroon morocco
12392,,19231119,Anderson Galleries,"Boyle, Mrs. Phoebe A. D. (Brooklyn, NY)",,,No. 1772: Mrs. Phoebe A.D. Boyle,194,,,,,,,,Book of Hours,Latin,V,France,,1450,CCENT,,,162,,0,,,,Boyle,
12855,,19240000,Maggs,,,,"No. 456: Books, manuscripts and bindings.",208,1125,,,,,,,Book of Hours,Gaelic,V,England,Sarum,1450,CCENT,,,150,,0,,,,Maggs,
12856,,19240000,Maggs,,,,"No. 456: Books, manuscripts and bindings.",217,,,,,,,Nugent,Irish Alphabet and Language,Latin,,England,,1580,C,,,9,,0,,,,Maggs,
12857,"61,461,285,752,367",19240000,Maggs,,,,"No. 456: Books, manuscripts and bindings.",225,10000,,,,,"Josephus, Flavius",Josephus Flavius,Antiquitates Judaicae(Against Apion),French,V,France,,1450,CCENT,,,339,2,55,451,327,,Maggs,
12858,"1,285,870,309",19240000,Maggs,,,,"No. 456: Books, manuscripts and bindings.",234,375,,,,,"Lambarde, William",William Lambard,Perambulation of Kent,English,,England,,1570,,,Autograph Ms,175,,0,,,,Pickering|Boone|Maggs,
12859,"64,861,285,932,467,100,000",19240000,Maggs,,,,"No. 456: Books, manuscripts and bindings.",241,425,,,,"San Marino, CA, Huntington Library, MS HM 147",Laurent du Bois,Frere Laurent de Bois (Lorens Confessor of Philippe III of France),Miroir du Monde (Somme des Vices Et Vertus Or Livre Royal),English,V,England,,1400,C,,,115,2,40,273,191,English stamped binding C1540,"Leighe|Paynell|Smythies|Ducarel|Ingilby|Huntington, Henry Edwards|Huntington Library","De Ricci, Vol I, p. 59, no. 147; Per Dutschke, Leighe provenance is incorrect, probably resulting from another Livre des Vices et des Vertues MS belong to Ducarel, now Lyell 47"
12860,,19240000,Maggs,,,,"No. 456: Books, manuscripts and bindings.",259,525,,,,,,,Medical Recipes,English,V,England,,1450,CCENT,,,44,,0,200,122,,Maggs,
12862,"128,621,543,015,433",19240000,Maggs,,,,"No. 456: Books, manuscripts and bindings.",288,120,,,,,,Mathew Parker,Prayers For His Wife,English,V,England,,1570,C,,,78,,0,70,48,,Parker|Huth|Pittar,
12863,"10,738,128,633,374,400,000",19240000,Maggs,,,,"No. 456: Books, manuscripts and bindings.",292,175,,,,,Peter of les Vaux-de-Cernay,Pierre Des Vaux de Chernay,Chronicle of Simon de Montfort,Latin,V,France,,1350,C,,,71,2,41,291,210,,Techener|Gomez(De Morante)|Firmin-Didot|Garrett|Princeton University,De Ricci P896-154;Black binding-Simier
12479,,19260323,Anderson Galleries,"Perkins, Oliver Henry (Des Moines, IA)",,,No. 2047: Oliver Henry Perkins,534,100,,,,,,,Book of Hours,Latin,V,"Italy, Venice",,1480,CCENT,,,41,2,33,260,190,,Perkins|Kane|Princeton University,De Ricci P1890-7;Mod Venetian binding
12480,,19260323,Anderson Galleries,"Perkins, Oliver Henry (Des Moines, IA)",,,No. 2047: Oliver Henry Perkins,536,,,,,,,,Address to Henry IV France,,,France,,1598,,,,8,,0,,,,Perkins|Henry Iv|Ford|Ram,
12481,"9,091,124,813,160,540,000,000,000",19260323,Anderson Galleries,"Perkins, Oliver Henry (Des Moines, IA)",,,No. 2047: Oliver Henry Perkins,537,,,,"De Ricci, vol. II, p. 2032, no. 44","Philadelphia, Free Library of Philadelphia, MS Lewis E 10",,,Antiphoner,Latin,V,"Italy, Milan",Ambrosian,1450,CCENT,,Petrus De Scaravagiis,210,1,6,581,416,17thc Italian red mor,Monastery St Ambrosius Major-Milan|White|Perkins|Lewis|Free Library of Philadelphia,
12482,"448,212,482",19260323,Anderson Galleries,"Perkins, Oliver Henry (Des Moines, IA)",,,No. 2047: Oliver Henry Perkins,538,115,,,,,,,Breviary,French,V,France,Clermont,1477,,,Jules Rode,562,,0,149,95,,Perkins,
12483,,19260323,Anderson Galleries,"Perkins, Oliver Henry (Des Moines, IA)",,,No. 2047: Oliver Henry Perkins,543,,,,,,,,Rules of Order Pope Honorius Iv,Latin,V,"Italy, Florence",,1480,C,,,42,,0,190,130,,Nuns Santa Maria Margherita-Arezzo|Perkins|Garrett|Princeton University,De Ricci P883-96;Orig binding
12484,,19260323,Anderson Galleries,"Perkins, Oliver Henry (Des Moines, IA)",,,No. 2047: Oliver Henry Perkins,547,,,,,,,,Gradual,Latin,V,,,1380,C,,,9,,0,,,,Perkins,
12485,,19260323,Anderson Galleries,"Perkins, Oliver Henry (Des Moines, IA)",,,No. 2047: Oliver Henry Perkins,539,,,,,,,,Choral,Latin,V,,,1550,CCENT,,,105,,0,,,,Perkins,
12486,,19260323,Anderson Galleries,"Perkins, Oliver Henry (Des Moines, IA)",,,No. 2047: Oliver Henry Perkins,549,620,,,,,,,Book of Hours,Latin,V,France,,1370,C,,,191,,0,,,,Perkins,Late 14thc binding
12487,"1,248,727,124",19260323,Anderson Galleries,"Perkins, Oliver Henry (Des Moines, IA)",,,No. 2047: Oliver Henry Perkins,550,460,,,,,,,Book of Hours,Dutch,V,Netherlands,,1500,C,,,152,1,17,121,86,,Perkins|Morse,Early 15thc binding Rehinged 1588 Barbier
12488,,19260323,Anderson Galleries,"Perkins, Oliver Henry (Des Moines, IA)",,,No. 2047: Oliver Henry Perkins,551,575,,,,,,,Book of Hours,Latin,V,France,Paris,1440,C,,,190,,0,190,140,,Perkins|Scheide,De Ricci P2123-20;17thc brown binding
12489,,19260323,Anderson Galleries,"Perkins, Oliver Henry (Des Moines, IA)",,,No. 2047: Oliver Henry Perkins,552,,,,,,,,Book of Hours,Latin,V,France,,1450,CCENT,,,97,,0,,,,Perkins|Henry III,
12490,,19260323,Anderson Galleries,"Perkins, Oliver Henry (Des Moines, IA)",,,No. 2047: Oliver Henry Perkins,553,60,,,,,,,Book of Hours,Latin,V,Netherlands,,1450,CCENT,,,129,,0,,,,Perkins,
12492,,19260323,Anderson Galleries,"Perkins, Oliver Henry (Des Moines, IA)",,,No. 2047: Oliver Henry Perkins,558,140,,,,,,,Missal,Latin,V,Italy,,1400,C,,,343,,0,,,,Perkins,Old binding
12493,,19260323,Anderson Galleries,"Perkins, Oliver Henry (Des Moines, IA)",,,No. 2047: Oliver Henry Perkins,559,,,,,,,,Bible,Latin,V,England,,1250,CCENT,,,503,2,50,165,114,,Martin|Walker|Hodson|Perkins|Falkner|Bishop,18thc Green binding
12494,"1,249,447,479",19260323,Anderson Galleries,"Perkins, Oliver Henry (Des Moines, IA)",,,No. 2047: Oliver Henry Perkins,561,115,,,"De Ricci, vol. II, p. 2029, no. 183","Philadelphia, Free Library of Philadelphia, MS Lewis E 183",,,Psalter and Prayers,German,V,,,1470,C,,,279,,,140,90,18thc Flemish calf;2 Vols,De Servais|Perkins|Lewis|Free Library of Philadelphia,
12516,,19261111,Anderson Galleries,"Shwartz, Simon J. (New Orleans, LA)",,,"No. 2097: Mr. Simon J. Shwartz, pt. II",203,,,,,,,,Missal,Latin,V,,,1450,CCENT,,,131,,0,,,,Shwartz,
12517,,19261111,Anderson Galleries,"Shwartz, Simon J. (New Orleans, LA)",,,"No. 2097: Mr. Simon J. Shwartz, pt. II",210,,,,,,,,Book of Hours,Latin,V,France,,1450,CCENT,,,72,,0,,,,Shwartz,Old black Velvet
12518,,19261111,Anderson Galleries,,,"Shwartz, Simon J. (New Orleans, LA)","No. 2097: Mr. Simon J. Shwartz, pt. II",211,,,,,,,,Book of Hours,Latin,P,Flanders,,1480,C,,,81,,0,,,,Shwartz,Maroon binding
12371,"8,285,123,715,029,490,000",19230123,Anderson Galleries,"Jones, Herschel V.",,,No. 1699: Herschel V. Jones,125,,,,,,,,Brut English Chronicle to 1419,English,V,England,,1430,C,,,158,1,37,318,191,,Clare|E.H.|Powle|Lee(Fiott)|Amherst|Quaritch|Jones|Yale University,Early 17thc binding
12372,,19230305,Anderson Galleries,,,,"No. 1717: Mrs. Luther S. Livingston (Cambridge, Ma); A Few Important Books From the Library of the Late Commodore E.D. Benedict (Greenwich, Ct), And Other Collections",305,,,,,,,,Book of Hours,Latin,V,"France, Normandy",,1420,C,,,125,,0,,,,De Pont Saint Pierre,
12373,"123,732,207,927,014",19230312,Anderson Galleries,"Vories, H. F. (New Orleans, LA)",,,No. 1720: Library of Mr. H.F. Vories,325,,,,,,,,Book of Hours,Latin|French,V,"Flanders, southern",Rome,1450,CCENT,,,126,1,21,185,125,,Vories|Lorch,
12377,,19230507,Anderson Galleries,,,,"No. 1744: Libraries of Mr. Thomas J. Keogh (American Falls, Id); Late Daniel Paine Griswold (Lenox, Ma); the Late Grace Wilkes (Nyc) And Other Collections",357,,,,,,,,Missal,Latin,V,,,1350,CCENT,,,300,,0,,,,,
12393,"1,239,385,844",19231119,Anderson Galleries,"Boyle, Mrs. Phoebe A. D. (Brooklyn, NY)",,,No. 1772: Mrs. Phoebe A.D. Boyle,195,,,,,,,,Book of Hours,Latin,V,England,Sarum,1450,CCENT,,,134,1,20,187,130,,Queen Mary|Waring|Doveston|Boyle,C1620 binding
12394,"12,394,230,583,216,000,000",19231119,Anderson Galleries,"Boyle, Mrs. Phoebe A. D. (Brooklyn, NY)",,,No. 1772: Mrs. Phoebe A.D. Boyle,196,,,,,,,,Book of Hours,Latin,V,France,Rome,1530,CCENT,,,154,1,24,164,114,,De Belloys(Chateau de Grandvoir)|Getz|Boyle,De Ricci P14-15;French red binding C 1620
12395,,19231119,Anderson Galleries,"Boyle, Mrs. Phoebe A. D. (Brooklyn, NY)",,,No. 1772: Mrs. Phoebe A.D. Boyle,197,,,,,,,,Book of Hours,Latin,V,Italy,,1450,CCENT,,,49,,0,,,,Boyle,
12396,"1,239,612,434",19231119,Anderson Galleries,"Boyle, Mrs. Phoebe A. D. (Brooklyn, NY)",,,No. 1772: Mrs. Phoebe A.D. Boyle,198,,,,,,,,Book of Hours,Latin,V,France,Rome,1450,CCENT,,,81,,0,,,,Boyle|Pearson,
12397,,19231119,Anderson Galleries,"Boyle, Mrs. Phoebe A. D. (Brooklyn, NY)",,,No. 1772: Mrs. Phoebe A.D. Boyle,199,,,,,,,,Book of Hours,Latin,V,France,Paris,1450,CCENT,,,146,,0,,,,Boyle,
12398,"1,239,885,847",19231119,Anderson Galleries,"Boyle, Mrs. Phoebe A. D. (Brooklyn, NY)",,,No. 1772: Mrs. Phoebe A.D. Boyle,200,,,,,,,,Book of Hours,Latin,V,France,Rome,1450,CCENT,,,128,,0,,,,Boyle,
12399,"606,112,399",19231119,Anderson Galleries,"Boyle, Mrs. Phoebe A. D. (Brooklyn, NY)",,,No. 1772: Mrs. Phoebe A.D. Boyle,201,,,,,,Thomas a Kempis,Thomas A Kempis,De Imitatione Christi,Latin,V,Flanders,,1450,CCENT,,,175,1,23,,,,Boyle|Dooman,
12400,"761,512,400",19231119,Anderson Galleries,"Boyle, Mrs. Phoebe A. D. (Brooklyn, NY)",,,No. 1772: Mrs. Phoebe A.D. Boyle,202,,,,,,,,Life and Passion of Christ,Latin,V,France,,1450,CCENT,,,72,,0,175,124,,Hinckley|Boyle,
12401,,19231119,Anderson Galleries,"Boyle, Mrs. Phoebe A. D. (Brooklyn, NY)",,,No. 1772: Mrs. Phoebe A.D. Boyle,203,,,,,,,,Psalter,Latin,V,Germany,,1350,CCENT,,,288,,19,,,,Boyle,
12402,,19231119,Anderson Galleries,"Boyle, Mrs. Phoebe A. D. (Brooklyn, NY)",,,No. 1772: Mrs. Phoebe A.D. Boyle,204,,,,,,,,Psalter,Latin,V,,,1450,CCENT,,,151,,0,,,,Boyle,
